diggCount;hashtags_0_cover;hashtags_0_id;hashtags_0_name;hashtags_0_title;hashtags_1_cover;hashtags_1_id;hashtags_1_name;hashtags_1_title;hashtags_2_cover;hashtags_2_id;hashtags_2_name;hashtags_2_title;hashtags_3_cover;hashtags_3_id;hashtags_3_name;hashtags_3_title;hashtags_4_cover;hashtags_4_id;hashtags_4_name;hashtags_4_title;hashtags_5_cover;hashtags_5_id;hashtags_5_name;hashtags_5_title;hashtags_6_cover;hashtags_6_id;hashtags_6_name;hashtags_6_title;hashtags_7_cover;hashtags_7_id;hashtags_7_name;hashtags_7_title;hashtags_8_cover;hashtags_8_id;hashtags_8_name;hashtags_8_title;hashtags_9_cover;hashtags_9_id;hashtags_9_name;hashtags_9_title;hashtags_10_cover;hashtags_10_id;hashtags_10_name;hashtags_10_title;hashtags_11_cover;hashtags_11_id;hashtags_11_name;hashtags_11_title;hashtags_12_cover;hashtags_12_id;hashtags_12_name;hashtags_12_title;hashtags_13_cover;hashtags_13_id;hashtags_13_name;hashtags_13_title;hashtags_14_cover;hashtags_14_id;hashtags_14_name;hashtags_14_title;hashtags_15_cover;hashtags_15_id;hashtags_15_name;hashtags_15_title;hashtags_16_cover;hashtags_16_id;hashtags_16_name;hashtags_16_title;hashtags_17_cover;hashtags_17_id;hashtags_17_name;hashtags_17_title;hashtags_18_cover;hashtags_18_id;hashtags_18_name;hashtags_18_title;hashtags_19_cover;hashtags_19_id;hashtags_19_name;hashtags_19_title;hashtags_20_cover;hashtags_20_id;hashtags_20_name;hashtags_20_title;hashtags_21_cover;hashtags_21_id;hashtags_21_name;hashtags_21_title;hashtags_22_cover;hashtags_22_id;hashtags_22_name;hashtags_22_title;hashtags_23_cover;hashtags_23_id;hashtags_23_name;hashtags_23_title;hashtags_24_cover;hashtags_24_id;hashtags_24_name;hashtags_24_title;hashtags_25_cover;hashtags_25_id;hashtags_25_name;hashtags_25_title;hashtags_26_cover;hashtags_26_id;hashtags_26_name;hashtags_26_title;hashtags_27_cover;hashtags_27_id;hashtags_27_name;hashtags_27_title;hashtags_28_cover;hashtags_28_id;hashtags_28_name;hashtags_28_title;hashtags_29_cover;hashtags_29_id;hashtags_29_name;hashtags_29_title;hashtags_30_cover;hashtags_30_id;hashtags_30_name;hashtags_30_title;hashtags_31_cover;hashtags_31_id;hashtags_31_name;hashtags_31_title;hashtags_32_cover;hashtags_32_id;hashtags_32_name;hashtags_32_title;hashtags_33_cover;hashtags_33_id;hashtags_33_name;hashtags_33_title;hashtags_34_cover;hashtags_34_id;hashtags_34_name;hashtags_34_title;hashtags_35_cover;hashtags_35_id;hashtags_35_name;hashtags_35_title;hashtags_36_cover;hashtags_36_id;hashtags_36_name;hashtags_36_title;hashtags_37_cover;hashtags_37_id;hashtags_37_name;hashtags_37_title;hashtags_38_cover;hashtags_38_id;hashtags_38_name;hashtags_38_title;hashtags_39_cover;hashtags_39_id;hashtags_39_name;hashtags_39_title;hashtags_40_cover;hashtags_40_id;hashtags_40_name;hashtags_40_title;hashtags_41_cover;hashtags_41_id;hashtags_41_name;hashtags_41_title;hashtags_42_cover;hashtags_42_id;hashtags_42_name;hashtags_42_title;hashtags_43_cover;hashtags_43_id;hashtags_43_name;hashtags_43_title;hashtags_44_cover;hashtags_44_id;hashtags_44_name;hashtags_44_title;hashtags_45_cover;hashtags_45_id;hashtags_45_name;hashtags_45_title;hashtags_46_id;hashtags_46_name;hashtags_47_cover;hashtags_47_id;hashtags_47_name;hashtags_47_title;hashtags_48_cover;hashtags_48_id;hashtags_48_name;hashtags_48_title;input;isAd;isMuted;musicMeta_coverMediumUrl;musicMeta_musicAlbum;musicMeta_musicAuthor;musicMeta_musicId;musicMeta_musicName;musicMeta_musicOriginal;playCount;searchHashtag_name;searchHashtag_views;searchQuery;text;videoMeta_duration
180200;;7067164899641655301;glowmodeleggings;;;30838911;glowmode;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/oQdAiBCiyEA8DZAgi2tfEEEJIFIuBf1BQlOlF5.jpeg;i like the way you kiss me;Artemas;7351703350099905323;i like the way you kiss me;false;2400000;publi;33700000000;;Entrenamiento de boxeo con mis nuevos conjuntos de Glowmode🥊  ¿Que combinación os gusta más? Podéis encontrarlas buscando FK48X en SHEIN . 15% de descuento con mi código: carlo66  . Link en bio!😍 Publi  #Glowmodeleggings #Glowmode;33
276100;;7067133;publi;;;17398576;chessnut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/ee940ca130b70dcdef31f56b7e4bb389~c5_720x720.jpeg?lk3s=a5d48078&nonce=34724&refresh_token=3d2f6af29e5313d0ce0b259ed06c5a94&x-expires=1720839600&x-signature=dE9hSC0vlZWefJXtaL4%2BvIhSHwc%3D&shp=a5d48078&shcp=b59d6b55;;Alanecuatro;7374458331513015072;sonido original;true;2100000;publi;33700000000;;Tenéis un 17% de descuento en el ajedrez portatil (Chessnut Go). En el resto un 12% con el codigo Alanecuatro. (Aquí tenéis el enlace) https://chessnutech.com/pages/chessnut-go #publi #chessnut ;46
1397;;;;;;7067133;publi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/34684ca47361feaa6caec75c96cb3e04~c5_720x720.jpeg?lk3s=a5d48078&nonce=9831&refresh_token=dc67058b593a0c5bfa624ea77a6b8bc7&x-expires=1720839600&x-signature=KO9BDertKh%2FnSOh%2BFYdXn5daZJs%3D&shp=a5d48078&shcp=b59d6b55;;Larissa Manoela;7390071849403976453;som original;true;115400;publi;33700000000;;Dicas de onde usar a minha nova Splash com a @Jequiti 🩷 Me conta aqui se vc já vai aderir essas dicas 👇 #publi;86
358;;;@californices;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b110059c035b6ff16fdc320dfd1e2054~c5_720x720.jpeg?lk3s=a5d48078&nonce=13276&refresh_token=3837400e95e7928f9687877c510bbc3d&x-expires=1720839600&x-signature=5z9sTL927IUuPTlwtd686bT%2FYiM%3D&shp=a5d48078&shcp=b59d6b55;;californices;7390130515497585438;original sound;true;3141;publi;33700000000;;Vao la curtir e comentar muito porfavooor  @californices ;89
56;;7042846335707381765;kfclondrina;;;7067133;publi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/61aea56bc732df4b61a974d1a4cc051d.jpeg?lk3s=a5d48078&nonce=46486&refresh_token=d42db5a41c71f03e0dd1e2c69e921aa7&x-expires=1720839600&x-signature=4KE%2BJrPJkKvjwgiKChpmtOa6SOo%3D&shp=a5d48078&shcp=b59d6b55;;Rayssa Portugal;7390113570914929414;som original;true;1217;publi;33700000000;;Quem resiste a um BIG BOX DO KFC? 😍 #KFCLONDRINA #PUBLI ;7
219900;;;;;;7306609739461296133;ritmodoverãoneutrogena;;;;;;;7067133;publi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;true;false;https://p16-sign-sg.tiktokcdn.com/tos-alisg-v-2774/oQlBElwtCDEMxgAAIXqBfFDewBQ4zEBPZVZiMA~200x200.jpeg?lk3s=08d74b56&x-expires=1720689483&x-signature=Xy2bojsHQAkCgOueoCdprx9Ubcs%3D;;Marina Sena & Rachel Reis feat Neutrogena;7306347169866598401;Maresia no ritmo do verão;false;46900000;publi;33700000000;;Eu e @rachel reis já entramos no #RitmoDoVerãoNeutrogena, pele protegida, hidratada e sequinha! 💙 Quero ver todo mundo com Neutrogena bem juntinho dançando nossa música. @NEUTROGENA®️ #publi ;29
393;;5478;happy;happy;;88764338;foryoupage;;;89046978;trandingvideo;;;42164;foryou;;;23428;tiktok;;;85133;viralvideo;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png?nonce=57419&refresh_token=718b7b57658bcf98d8dfb4b23a4b6f4a&shp=b59d6b55&shcp=-;20884;viral;¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM;;85133;viralvideo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d236769a64f3f52f9abdaa5d61e6123d~c5_720x720.jpeg?lk3s=a5d48078&nonce=33687&refresh_token=2b8441150599eb9040791f204e21f38a&x-expires=1720839600&x-signature=T01e%2FgOaU8vAMU%2BZA%2BABwwElyQQ%3D&shp=a5d48078&shcp=b59d6b55;;🖤 Black Musics 🥀;7290860055669787398;original sound;true;2747;publi;33700000000;;#happy #foryoupage #trandingvideo #foryou #tiktok #viralvideo #viral #viralvideo @Publication.Audition🌐⚡️🚀🇯🇵 @PUBLI🌐⚡️🚀🇯🇵 @Happy ;158
555;;;;;;7067133;publi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7333829262817607686~c5_720x720.jpeg?lk3s=a5d48078&nonce=36410&refresh_token=46f33ed431d6c1cccbc0e7e3d4f31683&x-expires=1720839600&x-signature=bX3R8TV89upDvu2Eb6juvuwm%2FAg%3D&shp=a5d48078&shcp=b59d6b55;;biologueirinha;7390123237795384070;som original;true;3331;publi;33700000000;;Dá pra descobrir MUUUITA coisa através de testes genéticos! E com a @Genera você pode ir fundo em autoconhecimento! E aproveita que Tá rolando o Festival de Descontos, com os melhores testes genéticos do Brasil saindo por precinho de Black Friday no meio do ano! Vem aproveitar com cupom exclusivo: BIOLOGUEIRA5 #publi ;89
389;;5478;happy;happy;;88764338;foryoupage;;;89046978;trandingvideo;;;42164;foryou;;;23428;tiktok;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png?nonce=72821&refresh_token=99556940641fb0141dbb4768f98f25c3&shp=b59d6b55&shcp=-;20884;viral;¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM;;85133;viralvideo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6c370e47c62344a89c9405d10fe01f0f~c5_720x720.jpeg?lk3s=a5d48078&nonce=76047&refresh_token=a2a8e7ac7c7b1b35eb224579894958df&x-expires=1720839600&x-signature=eHPklWcK9Yzve5pSFb8jeeoihQA%3D&shp=a5d48078&shcp=b59d6b55;;𝐊𝐈𝐍𝐆 𝐌𝐮𝐬𝐢𝐜🎧ྀི;7366579749097540357;original sound - 𝐊𝐈𝐍𝐆 𝐌𝐮𝐬𝐢𝐜🎧ྀི;true;5956;publi;33700000000;;#happy #foryoupage #trandingvideo #foryou #tiktok #viral #viralvideo @Happy @Publication.Audition🌐⚡️🚀🇯🇵 @PUBLI🌐⚡️🚀🇯🇵 ;136
62;;20472;rocky;;;9452519;moviereview;;;86674956;movierecommendation;;;1609076002503686;filmtiktok;;;229207;fyp;;;20717291;paratii;;https://p16-sg.tiktokcdn.com/obj/tiktok-obj/14395673ac767c75a2f846113229ea95.png?nonce=71506&refresh_token=45f7654ee116f3f9f3fc94f65434b9b9&shp=b59d6b55&shcp=-;1652484531221509;xyzbca;Asla bir sonraki hamleni bilmelerine izin verme! 👀;;144901;ae;;;1661624453752837;pinchetiktokponmeenparati;;;1616067151544326;ponmeenparati;;;7067133;publi;;;1663935709411330;capcut;"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85";;7332657259657412613;nicopipivela;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/6aa2532c996940c484c6513b9049d494.jpeg;Love You So;The King Khan & BBQ Show;6728562975734515713;Love You So;false;627;publi;33700000000;;"DIA 192/366 📼 ""Rocky"" | #rocky #moviereview #movierecommendation #filmtiktok #fyp #paratii #xyzbca #ae #pinchetiktokponmeenparati #ponmeenparati #publi #CapCut #nicopipivela @TikTok @tiktokglobal @charli d’amelio Ya se como salir en para ti/NO FLOP 💔 ";28
19;;;;;;7067133;publi;;;7382640953276694534;meuskincareedove;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/501e939ffa8542a0a7e921d2cff5c560.jpeg;;Loquat Music;7223828318419322882;Modern city pop, fashion, Vlog(1430789);false;194;publi;33700000000;;Testei o mais novo sérum corporal de @Dove Brasil e minha primeira impressão foi de um produto que cumpre o que promete! Pele reluzente, macia, e o melhor, hidratação de dentro pra fora! Por aqui ele está mais do que aprovado! E por aí, o que achou? #publi #meuskincareedove;61
65800;;7067133;publi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;true;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ff9e33ff47bcb4cb77245b24f13ec894~c5_720x720.jpeg?lk3s=a5d48078&nonce=28115&refresh_token=8e5bd5b3b2554d4bb6076c20c5e1360c&x-expires=1720839600&x-signature=A1CdYfreeBBoy6rBLlQHaH9pPIA%3D&shp=a5d48078&shcp=b59d6b55;;bradesco;7385692480776030981;som original;true;10600000;publi;33700000000;;Acompanhe a nossa Cunhã-Poranga do Boi Garantido nos últimos preparativos para o Festival de Parintins 🏹 Ela conta pra vocês um pouco mais sobre a simbologia que existe por trás das maquiagens e vestimentas desse momento mágico ❤️ #Publi;59
7475;;141345;insider;;;7067133;publi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p77-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/52d41b2050c6a63d5901041181b2726c.jpeg?lk3s=a5d48078&nonce=90417&refresh_token=53c57d4e9c63b1507b5734b767610199&x-expires=1720839600&x-signature=qtr5kPIst25YGf9pZmNmBZAZ00A%3D&shp=a5d48078&shcp=b59d6b55;;Almanaque SOS;7390116390274747141;som original;true;42000;publi;33700000000;;Sua roupa preta desbota depois de muitas lavagens? Achamos a solução pra esse problema comprovado pela ciência! Cupom: ALMANAQUE @insiderstore #Insider #publi;89
3923;;;;;;11563969;zerocal;;;7067133;publi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fa7bdc280b59b81772fb2482990c0d5a~c5_720x720.jpeg?lk3s=a5d48078&nonce=84596&refresh_token=3028a41c743b3a684dc9436b3ed6ceed&x-expires=1720839600&x-signature=wMSsVFYoH8WFc%2FqLpNPvd%2BS5BhY%3D&shp=a5d48078&shcp=b59d6b55;;Bianca Amor de Casinha;7390104058545179397;som original;true;21600;publi;33700000000;;Mousse de Limão como você nunca viu antes… Oii gentii! Sobremesa hoje por aqui. Um Mousse de limão SUPER prático, delicioso e ainda sem AÇÚCAR!  Provei essa receita em uma viagem que fiz para um resort e me apaixonei! Eu fiquei sem Acreditar quando descobri que não usa açúcar! Tive que fazer essa receita aqui para vocês!  O segredo para ela ficar perfeita é o @zerocaloficial Eritritol bem natural! Ele adoça como açúcar sem deixar sabor residual! Incrivelmente perfeito!  Vamos para a receita? 500g de iogurte natural desnatado  1 xícara de leite em pó desnatado  100ml de suco de limão  4 medidores do Zero-Cal Eritritol bem natural  1 pct de suco em pó sabor limão, sem açúcar  Raspas de limão para decorar  Ta vendo como é simples e fácil?? Testem e me contem tá?? Fica delicioso! #ZeroCal #Publi;53
8;;1650193618213894;terrabrasil;;;7155223960177606661;terraeducar;;;5155053;faculdade;;;83398563;graduação;;;7067133;publi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/917d0ab14d25b8df7f8e20cb7812f2ca~c5_720x720.jpeg?lk3s=a5d48078&nonce=58156&refresh_token=37bbd96721b58cedbb05c9c7bc91d205&x-expires=1720839600&x-signature=DC6Abrk78ixXX818E83axZvtmSE%3D&shp=a5d48078&shcp=b59d6b55;;Terra;7390133209677466374;som original;true;278;publi;33700000000;;Investir em conhecimento sempre rende os melhores juros, prova disso é o quanto o conhecimento te torna uma pessoa cada vez mais capacitada e te dá destaque no mercado de trabalho. Ainda que você decida mudar de área, o conhecimento acumulado já se torna um diferencial em sua nova carreira. Veja mais no vídeo de Amanda Dias (@granapretaoficial)! #TerraBrasil #TerraEducar #Faculdade #Graduação #Publi;79
54;;;;;;33400;nissan;;;7067133;publi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/a22f9893d8f54f91900b34ee8a2ab688.jpeg;;Pavel;6873512478664296450;Hip Hop Background(859131);false;1094;publi;33700000000;;Uma coisa que não pode faltar na rotina de uma mãe, é espaço! Por isso, a Nissan me convidou para explorar o Nissan Kicks, um carro perfeito e com espaço de sobra! 😎🚘 @Nissan Brasil #nissan #publi;29
36800;;44504633;gauth;;;7347677083646033966;gauthpartner;;;183145;ai;;;8200375;schoolhack;;;;;;;20898;ad;;;7067133;publi;;;82881476;matemática;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;true;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/70ff8e6b608d761be8c60a00728bd875~c5_720x720.jpeg?lk3s=a5d48078&nonce=72812&refresh_token=8b7a8a15b5601e226300b8821386505e&x-expires=1720839600&x-signature=7iy51%2FmRLq3KQ07tz5PVfUDHj%2BE%3D&shp=a5d48078&shcp=b59d6b55;;Aprenda Rápido com Vanessa;7380329568956238597;som original;true;1600000;publi;33700000000;;Vocês precisam conhecer o Gauth!! #gauth #gauthpartner #ai #schoolhack @Gauth #ad #publi #matemática ;56
247;;;;;;;;;;;;;;5478;happy;happy;;20105;trending;Discover the top viral trends, sounds and effects of the week! 🔥;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png?nonce=23844&refresh_token=f36a013bdca35ba0b5d33b66814b62cb&shp=b59d6b55&shcp=-;20884;viral;¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM;;86427221;tiktokviral;;;1612216085177350;yousifishere;;;88764338;foryoupage;;;5464941;trendingvideo;;;5464941;trendingvideo;;;1697708351273989;allgifters;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/cb69dd06a28935470da91685aa55df1e.png?nonce=33262&refresh_token=e3d42a912538f4e962ac761492d0157e&shp=b59d6b55&shcp=-;1246;thankyou;Today is #ThankYou Day 🙏  As part of the Queen’s Platinum Jubilee celebrations,  join @thankyouday22 in celebrating our online and offline communities. Who are you saying thank you to today?;;14311;bravo;;;1582945578619917;tiktokbattle;;;10886;king;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/dc29b1154d16e22fb131d74f27951900.jpeg?lk3s=a5d48078&nonce=22125&refresh_token=12e623f915ffc5973e60d2a7467f17ab&x-expires=1720839600&x-signature=l8qX%2FvV3UmAZPtEKget7OrJzoio%3D&shp=a5d48078&shcp=b59d6b55;;💚Marilyn👑🚀🇯🇵;7390133851231701761;オリジナル楽曲 - 💚Marilyn👑🚀🇯🇵;true;1125;publi;33700000000;;@Yousifishere  @Publication.Audition🌐⚡️🚀🇯🇵  @PUBLI🌐⚡️🚀🇯🇵  #HAPPY #trending  #viral  #tiktokviral  #yousifishere  #foryoupage  #trendingvideo  #trendingvideo  #allgifters  #thankyou  #BRAVO  #tiktokbattle  #KING ;229
133;;;;;;1662248814732293;maybellinenybrasil;;;;maybellineunicacomovoce;;;7067133;publi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fa991c6c89a84b0dc7aaafbf8b51a886~c5_720x720.jpeg?lk3s=a5d48078&nonce=19760&refresh_token=6bf107cc1ba17ab298972cf8e5ce19b5&x-expires=1720839600&x-signature=EB2pxR2CGPoGZeLF1A%2BxAzfQyB8%3D&shp=a5d48078&shcp=b59d6b55;;Naty Meireles;7390105287004179206;som original;true;1412;publi;33700000000;;Maçã do Amor Lips 🍎💋  Hoje trago uma técnica incrível para deixar seus lábios irresistíveis, inspirada na deliciosa maçã do amor e no brilho tentador do caramelo! 😍✨  Utilizei um mix dos batons Vinyl Ink de Maybelline NY para criar esse efeito deslumbrante. Eles são perfeitos, com uma variedade de cores apaixonantes, pigmentação intensa e um acabamento vinílico de cair o queixo! 💄✨  Transforme seus lábios com a magia de @maybellinebr e sinta-se única! ✨  #MaybellineNYBrasil #MaybellineUnicaComoVoce #publi;77
2095;;;;;;39858683;ultimopedido;;;7067133;publi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;publi;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7311862061892534277~c5_720x720.jpeg?lk3s=a5d48078&nonce=7523&refresh_token=294351788613957541a24b5f639416d0&x-expires=1720839600&x-signature=iDOesz1oI%2BK4Cur0jYnVqbXZ21M%3D&shp=a5d48078&shcp=b59d6b55;;Pedro Freitas - Explore Comigo;7390101263844379398;som original;true;15700;publi;33700000000;;"Último pedido antes de mim no @Méqui foi especial.  Desse vez demos muita sorte e já entramos no clima de ‘Meu Malvado Favorito 4’ Combo McShake sabor BA-NA-NAA; McShaker Fries Lemon Pepper e Caldo&Freddo BA-NA-NAA. #ultimopedido #publi ";87
