diggCount,hashtags_0_id,hashtags_0_name,hashtags_0_title,hashtags_1_id,hashtags_1_name,hashtags_1_title,hashtags_2_id,hashtags_2_name,hashtags_2_title,hashtags_3_id,hashtags_3_name,hashtags_3_title,hashtags_4_id,hashtags_4_name,hashtags_4_title,hashtags_5_id,hashtags_5_name,hashtags_5_title,hashtags_6_id,hashtags_6_name,hashtags_6_title,hashtags_7_id,hashtags_7_name,hashtags_7_title,hashtags_8_id,hashtags_8_name,hashtags_8_title,hashtags_9_id,hashtags_9_name,hashtags_9_title,hashtags_10_id,hashtags_10_name,hashtags_10_title,hashtags_11_id,hashtags_11_name,hashtags_11_title,hashtags_12_id,hashtags_12_name,hashtags_12_title,hashtags_13_id,hashtags_13_name,hashtags_13_title,hashtags_14_id,hashtags_14_name,hashtags_14_title,hashtags_15_id,hashtags_15_name,hashtags_15_title,hashtags_16_id,hashtags_16_name,hashtags_16_title,hashtags_17_id,hashtags_17_name,hashtags_17_title,hashtags_18_id,hashtags_18_name,hashtags_18_title,hashtags_19_id,hashtags_19_name,hashtags_19_title,hashtags_20_id,hashtags_20_name,hashtags_20_title,hashtags_21_id,hashtags_21_name,hashtags_21_title,hashtags_22_id,hashtags_22_name,hashtags_22_title,hashtags_23_id,hashtags_23_name,hashtags_23_title,hashtags_24_id,hashtags_24_name,hashtags_24_title,hashtags_25_id,hashtags_25_name,hashtags_25_title,hashtags_26_id,hashtags_26_name,hashtags_26_title,hashtags_27_id,hashtags_27_name,hashtags_27_title,hashtags_28_id,hashtags_28_name,hashtags_28_title,hashtags_29_id,hashtags_29_name,hashtags_29_title,hashtags_30_id,hashtags_30_name,hashtags_30_title,hashtags_31_id,hashtags_31_name,hashtags_31_title,hashtags_32_id,hashtags_32_name,hashtags_32_title,hashtags_33_id,hashtags_33_name,hashtags_33_title,hashtags_34_id,hashtags_34_name,hashtags_34_title,hashtags_35_id,hashtags_35_name,hashtags_35_title,hashtags_36_id,hashtags_36_name,hashtags_36_title,hashtags_37_id,hashtags_37_name,hashtags_37_title,hashtags_38_id,hashtags_38_name,hashtags_38_title,hashtags_39_id,hashtags_39_name,hashtags_39_title,hashtags_40_id,hashtags_40_name,hashtags_40_title,hashtags_41_id,hashtags_41_name,hashtags_41_title,hashtags_42_id,hashtags_42_name,hashtags_42_title,hashtags_43_id,hashtags_43_name,hashtags_43_title,hashtags_44_id,hashtags_44_name,hashtags_44_title,hashtags_45_id,hashtags_45_name,hashtags_45_title,hashtags_46_id,hashtags_46_name,hashtags_47_id,hashtags_47_name,hashtags_47_title,hashtags_48_id,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicAlbum,musicMeta_musicAuthor,musicMeta_musicId,musicMeta_musicName,musicMeta_musicOriginal,playCount,searchHashtag_name,searchHashtag_views,searchQuery,text,videoMeta_duration
7312,1663285810745350.0,ambato_ecuador🇪🇨🇪🇨,,9077070.0,ambato,,1627036637110277.0,fiestasdelasfloresydelasfrutas,,59323160.0,tungurahua,,1682847149025281.0,tierradelostresjuanes,,7.279479711705465e+18,fff2024,,65243.0,parati,,1664119477821441.0,fypシ゚viral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,,Stephanie,7341120545894746886,sonido original,True,253100,ambato,4600000000.0,,Ambato ❤️💚❤️ #ambato_ecuador🇪🇨🇪🇨 #ambato #fiestasdelasfloresydelasfrutas #tungurahua #tierradelostresjuanes #fff2024 #parati #fypシ゚viral ,21
150800,229207.0,fyp,,9077070.0,ambato,,36539995.0,12denoviembre,,737118.0,colegio,,23428.0,tiktok,,2892473.0,tendencia,,1637342470396934.0,fypシ,,20884.0,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,1592305704978438.0,ecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,,Diego Hidalgo,7158699760038333190,sonido original,True,4600000,ambato,4600000000.0,,😗#fyp #ambato #12denoviembre #colegio #tiktok #tendencia #fypシ #Viral #ecuador🇪🇨 ,10
7489,9077070.0,ambato,,7.247889242004095e+18,ventadegarageambato,,7.141203422514479e+18,thegreengaragesale,,31306.0,ecuador,,20884.0,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,2892473.0,tendencia,,34044817.0,economico,,7.139117412033102e+18,camaradecomercioambato,,7898585.0,septiembre,,1247547.0,octubre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,,bailatiktok03,7266301682830478086,sonido original,True,433900,ambato,4600000000.0,,‼️Productos desde $1 😨‼️#ambato #ventadegarageambato #thegreengaragesale #Ecuador#viral #tendencia #economico #camaradecomercioambato #septiembre #octubre ,17
117800,65243.0,parati,,229207.0,fyp,,73405182.0,noviosgoals,,14922808.0,parejas,,9077070.0,ambato,,6244.0,loveyou,,20884.0,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,4231.0,love,Spread the #Love this Valentine's Day ❤️.,29924.0,novios,"¡romance, disgustos, bromas y la mejor compañía! 💓 muestren sus mejores momentos como #novios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,True,,,7291743462642092843,,False,1400000,ambato,4600000000.0,,🥰❤️ #parati #fyp #noviosgoals #parejas #ambato #loveyou #viral #love #novios,6
33,1592305704978438.0,ecuador🇪🇨,,9077070.0,ambato,,1679506979086337.0,envioseguros🇪🇨💯🚛🤳,,315492.0,streetwear,"Calling all sneakerheads, show us your fits",64092.0,sneakers,,1667187742604293.0,gorrasoriginales,,40133.0,newera,,364208.0,outfitideas,Need outfit inspo? We've got you covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,,Trap House,7389489459642780421,sonido original,True,718,ambato,4600000000.0,,💎IG: FOOTWEAR.SC💎 #ecuador🇪🇨 #ambato #envioseguros🇪🇨💯🚛🤳 #streetwear #sneakers #gorrasoriginales #newera #outfitideas ,19
8511,314095.0,teambuilding,,314095.0,teambuilding,,68604077.0,capacitacion,,43637778.0,integracion,,20884.0,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,12363.0,video,,229207.0,fyp,,321139.0,quito,,31306.0,ecuador,,33693491.0,dinamicas,,62082437.0,empresas,,9077070.0,ambato,,588687.0,juegos,,26931.0,playa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,Express,Solid Base,6915356462764001281,This Is How We Do It,False,565800,ambato,4600000000.0,,Siempre innovamos para que vivas la mejor experiencia #teambuilding by Coach-ers 🌴😎 #teambuilding #capacitacion #integracion #viral #video #fyp #quito #ecuador #dinamicas #empresas #ambato #juegos #playa ,20
177000,17254.0,amor,,321139.0,quito,,1663285810745350.0,ambato_ecuador🇪🇨🇪🇨,,15378.0,sanvalentin,¡El amor se vive de mil formas! Muestra la tuya en TikTok durante este mes en #SanValentin 💞🌈,1654917403326469.0,floresadomicilio,,7.057266308362011e+18,regalospara14defebrero,,1665012019378182.0,sorpresaparaminovia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,,Videoslb,6976787643350797062,sonido original,True,2300000,ambato,4600000000.0,,Que tu Novio te espere asi fuera de tu casa #amor #Quito #ambato_ecuador🇪🇨🇪🇨 #sanvalentin #floresadomicilio #regalospara14defebrero #sorpresaparaminovia ,17
93,,,,229207.0,fyp,,20884.0,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,1652484531221509.0,xyzbca,Asla bir sonraki hamleni bilmelerine izin verme! 👀,44229402.0,contenido,,9077070.0,ambato,,796126.0,universidad,,1643307750074374.0,uniandinos,,1592306685595654.0,🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,,Simona viani💜,7373846154000075526,sonido original,True,1279,ambato,4600000000.0,,Uno con mi beffi @H ❤️ #fyp #viral #xyzbca #contenido #ambato #universidad #uniandinos #🇪🇨 ,15
602,1663103730103301.0,ingenieríaindustrial,,1595225494228998.0,ingeniería,,9726.0,industrial,,3989291.0,gratis,,659174.0,ingles,,52375457.0,inglesfacil,,20304050.0,cursos,,1644296983183365.0,inglesonline,,1655712869929990.0,inglesgratis,,1645739837822982.0,cursosgratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,Drift Night,Alfianie,7125737679639021570,Drift Night,False,16800,gratis,18300000000.0,,Recursos para aprender inglés gratis #ingenieríaindustrial #ingeniería #industrial #gratis #ingles #inglesfacil #cursos #inglesonline #inglesgratis #cursosgratis ,86
374100,19117.0,demon,,75604.0,explosion,,266240.0,increible,,19117.0,demon,,75604.0,explosion,,266240.0,increible,,65243.0,parati,,1663935709411330.0,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",42164.0,foryou,,42164.0,foryou,,3989291.0,gratis,,6022916.0,tatsumaki,,79078425.0,suiryu,,8631995.0,tanjiro,,65243.0,parati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,FLUD,7387861350965807877,sonido original,True,2400000,gratis,18300000000.0,,explosiones de animes#demon-slayer#explosion#INCREIBLE #demon #explosion #INCREIBLE #PARATI #CAPCUT #FORYOU #FORYOU #GRATIS #TATSUMAKI #SUIRYU #tanjiro #PARATI ,21
82400,3989291.0,gratis,,338136.0,mujeres,,15267.0,venezuela,,8181.0,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,43776.0,chile,,20050.0,colombia,,1617036491717637.0,mechasymechas,,,@Mechasymechas oficial 🦁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,,Mechasymechas oficial 🦁,7372360411242302238,sonido original,True,3000000,gratis,18300000000.0,,Te gustaría ser una de nuestras próximas modelos ? #gratis #mujeres #venezuela #mexico #chile #colombia  #mechasymechas  @Mechasymechas oficial 🦁 ,29
53900,54431438.0,2dejunio,,8181.0,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,1689253055036421.0,elecciones2024,,1607481706800134.0,cosasgratis,,3989291.0,gratis,,70571988.0,promociones,,121110.0,promo,,9310.0,starbucks,,50515216.0,nutrisa,,11412927.0,sallybeauty,,65243.0,parati,,153828.0,fy,,1660718897413126.0,promogratis,,1595749547250690.0,cafegratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,"Los Querendones de la Cumbia, Vol. 1 ",Los Ecos,6756448644049668098,Paloma Ajena,False,1900000,gratis,18300000000.0,,Ahí dice GRATISSSSS 🫣🫡 #2dejunio #mexico #elecciones2024 #cosasgratis #gratis #promociones #promo #starbucks #nutrisa #sallybeauty #parati #fy #promogratis #cafegratis ,33
52500,21294.0,belinda,,1659559785628677.0,semeapagolacompu,,1678938962061314.0,soloofertas,,65243.0,parati,,20884.0,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,3839345.0,mkt,,8605847.0,publicidad,,2715925.0,oficina,,229207.0,fyp,,40192179.0,ofertas,,19336.0,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,637007.0,godinez,,86427221.0,tiktokviral,,343293.0,guadalajara,,376046.0,jalisco,,1686198.0,trabajo,,8605847.0,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,,Miguel Terrón,6812402163848170245,Un momento Belinda,True,1500000,ofertas,14200000000.0,,A todos nos ha pasado #belinda #semeapagolacompu #soloofertas #parati #viral #mkt #publicidad #oficina #fyp #ofertas  #humor #godinez #tiktokviral #guadalajara #jalisco #trabajo #publicidad  Visítanos en www.soloofertas.com,11
174300,40192179.0,ofertas,,12336.0,walmart,,1408491.0,maquillaje,Show us your #Maquilaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,Teen Spirit - Original Motion Picture Soundtrack,No Doubt,6740249715385829378,Just A Girl,False,1700000,ofertas,14200000000.0,,"Aprovechen, yo me traje varias cositas 💘😍#ofertas #walmart #maquillaje ",10
710,79486.0,amazon,,7.038384829859267e+18,errordeprecio,,40192179.0,ofertas,,73107051.0,descuentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,Bulls**t,Maniak-B,7191944001774159874,Bulls**t,False,80300,ofertas,14200000000.0,,MANDAME MENSAJE PARA METERTE AL GRUPO DE OFERTAS #amazon #errordeprecio #ofertas #descuentos ,15
16200,21754154.0,pyf,,20884.0,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,39379.0,honduras,,1685361709001729.0,puertocortes🇭🇳,,2965222.0,tecnologia,,67429282.0,emprendedores,,11869123.0,emprendedor,,5873.0,china,🇨🇳🇨🇳🇨🇳中国的童鞋们，记得在视频下标注#China 或者#中国，让全球的小伙伴都能发现你们哦🤗,70571988.0,promociones,,40192179.0,ofertas,,28797.0,familia,comparte todo lo relacionado a ese grupo de personas que conforman tu hogar 🏡,23428.0,tiktok,,45357.0,amigos,Comparte los momentos más únicos con tus amigos y ¡Celebra la amistad en TikTok!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,Tonight,Felix Tena,7181558833175758849,Tonight,False,934500,ofertas,14200000000.0,,#pyf #viral #honduras #puertocortes🇭🇳 #tecnologia #emprendedores #emprendedor #china #promociones #ofertas #familia #tiktok #amigos ,21
2377,19934854.0,promoción,,1706120707887110.0,tiendaselsiglo,,46352663.0,cuevita,,565990.0,pamela,,10179296.0,limaperu,,58300312.0,manchay,,1629440259749893.0,lineablanca,,56291920.0,electrodomesticos,,40192179.0,ofertas,,1636046276203589.0,buenobonitobarato,,65076799.0,televisores,,2965222.0,tecnologia,,54019064.0,lavadoras,,13771132.0,cocinas,,12625592.0,hogar,,1662817874944006.0,netflixperu,,1658755612708870.0,creditodirecto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,,TiendasElSiglo,7335798631185189638,sonido original,True,208500,ofertas,14200000000.0,,Aprovecha este SÚPER COMBO PROMO CUEVITA. No te pierdas de esta OFERTA por tiempo limitado. Congela tu PROMO ya con tu Inicial. #promoción #tiendaselsiglo #cuevita #pamela #limaperu #manchay #lineablanca #electrodomesticos #ofertas #buenobonitobarato #televisores #tecnologia #lavadoras #cocinas #hogar #netflixperu #creditodirecto ,11
26700,121148.0,samsung,,12336.0,walmart,,40192179.0,ofertas,,7.038384829859267e+18,errordeprecio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,,SuperOfertasxd,7372354875223984902,sonido original,True,2200000,ofertas,14200000000.0,,Error de precio en Walmart de refrigerador Samsung de 22 pies #samsung #walmart #ofertas #errordeprecio ,15
1137,761210.0,finance,,40192179.0,ofertas,,12336.0,walmart,,6920.0,money,,18517.0,dinero,"Nagraj sytuację, która ma potencjał na mem i użyj hasztagu #dinero!",1678045126237185.0,trucosfinancieros,,299285.0,savings,,36165243.0,ahorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,,G-axis sound music,6964485208699570178,Dance / Night / Suspense / Jingle B(1021442),False,159200,ofertas,14200000000.0,,OFERTAS OCULTAS de WALMART ✅️  #finance #ofertas #walmart #money ##dinero #trucosfinancieros #savings #ahorro ,20
157000,37741829.0,waldos,,40192179.0,ofertas,,229207.0,fyp,,8181.0,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,8167467.0,yk2,,6985.0,kpop,"No matter who you stan, we're here for all things #KPop.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,,Dudumvmi,7331081439886428961,sonido original,True,939500,ofertas,14200000000.0,,Que bendicion ✨ #waldos #ofertas #fyp #mexico #yk2 #kpop ,22
1002,56291920.0,electrodomesticos,,1592305704978438.0,ecuador🇪🇨,,20280111.0,riobamba,,1616516346409989.0,superprecio,,1667049400276998.0,mejorprecio💥💥,,1650214054388742.0,ventasenlinea,,1670791897360389.0,electrohogar,,3989291.0,gratis,,245851.0,combos,,3023589.0,precios,,70571988.0,promociones,,241139.0,guayaquil,,82831290.0,mamá,,321139.0,quito,,14018250.0,quevedo,,4489064.0,vinces,,2709131.0,milagro,,29932146.0,latacunga,,9469795.0,esmeraldas,,46406556.0,babahoyo,,82831290.0,mamá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,Yandel 150,Yandel & Feid,7179133559502818053,Yandel 150,False,108200,ofertas,14200000000.0,,"Distribuidor directo de electrodomésticos🔥🔥,variedad para tu hogar y al precio mas bajo del mercado con factura y garantia ✍️💯 COTIZA CON NOSOTROS TE BRINDAMOS VARIDAD DE DESCUENTOS ☺️🎉🔥   Por el mes de las madres contamos con precios bombas 💣💣💣🇪🇨🤩  #electrodomesticos #ecuador🇪🇨 #riobamba #superprecio #mejorprecio💥💥 #ventasenlinea #electrohogar #gratis #combos #precios #promociones #guayaquil #mamá #quito #quevedo #vinces #milagro #latacunga #esmeraldas #babahoyo #mamá ",14
53000,10438.0,babymonster,,6088178.0,anuncio,,229207.0,fyp,,20884.0,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,,STAY_143%,7357789100046174981,sonido original,True,196300,anuncio,1900000000.0,,perdon por la calidad 😔👍#babymonster #anuncio #fyp #viral ,159
7532,7.2964641721692e+18,lupatips,,6088178.0,anuncio,,22323966.0,anuncios,,1672485344242694.0,trucosparacelular,¿Sabes un #TrucoParaCelular? Hacks ocultos que puedan ayudar a otros? Compártelos en TikToK!! #AprendeEnTikTok,14193.0,iphone,,91923.0,android,Our musical.ly family is growing! Soon we will be available on Android. Create a creative 'welcome' musical for our new friends from the Android world. The creator of the best musical gets a special S-U-R-P-R-I-S-E !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,,LUPA Comunicaciones,7313177259958799110,sonido original,True,434600,anuncio,1900000000.0,,#lupatips #anuncio #anuncios #trucosparacelular #iphone #android ,54
45900,,,,1595523195516934.0,locucion,,2071446.0,locutor,,13958119.0,locutora,,1770422.0,voz,,19994.0,voice,,229207.0,fyp,,1637342470396934.0,fypシ,,1653325799926790.0,zyxcba,,15712.0,audio,,8605847.0,publicidad,,6088178.0,anuncio,,65243.0,parati,,42164.0,foryou,,30097019.0,interprete,,2900787.0,actriz,,26440.0,actor,,32241.0,actress,,13359.0,experience,,5261.0,art,,487621.0,arte,"Lápices, pinturas, papel o lienzo... Es momento de mostrar tu #Arte 🖼 👩‍🎨",740836.0,artista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,,Samantha Villanueva,7335936718073301766,sonido original,True,1900000,anuncio,1900000000.0,,Por aquí aprovechando la inspiración de retomar para probar como sonaria una publi de Lbel con mi voz 👀🎙️ @lbelonline  #locucion #locutor #locutora #voz #voice #fyp #fypシ #zyxcba #audio #publicidad #anuncio #parati #foryou #interprete #actriz #actor #actress #experience #art #arte #artista,24
2583,22696395.0,telecinco,,1592202384526342.0,españa🇪🇸,,15047045.0,tve,,1634019956045830.0,españatiktok,,6088178.0,anuncio,,32006814.0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,,Gloveity,6925814448502343682,"10 minutes, meditation, sleep, mindfulness, night(951759)",False,81600,anuncio,1900000000.0,,anuncio tio moñas  telecinco año  2006 #telecinco #españa🇪🇸 #tve #españatiktok #anuncio #2006 ,5
9991,1647377002763269.0,victoriafederica,,6088178.0,anuncio,,2900787.0,actriz,,57035124.0,casareal,,1670531839155206.0,marichalar,,9310.0,starbucks,,20884.0,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,642590.0,famosa,,19336.0,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,1672198895074789.0,houseofdragon,,1696616312541189.0,lacasadeldragon,,23798577.0,juegodetronos,,27261.0,gameofthrones,,197926.0,teamgreen,,671974.0,teamblack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,,EL ESPAÑOL 🦁,7389658953385642784,sonido original,True,416200,anuncio,1900000000.0,,El anuncio en el que Victoria Federica se declara como “la legítima heredera”: “En todas partes cuecen habas. #victoriafederica #anuncio #actriz #casareal #marichalar #starbucks #viral #famosa #humor #houseofdragon #lacasadeldragon #juegodetronos #gameofthrones #teamgreen #teamblack,28
253700,30323556.0,gravidez,,6088178.0,anuncio,,15157249.0,gravida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,,Danilo Stankovic,6777274113254754306,Pieces (Solo Piano Version),False,3300000,anuncio,1900000000.0,,Ele achou que eu ia terminar dele 😂 #gravidez #anuncio #gravida ,89
17400,6088178.0,anuncio,,15317389.0,antena3,,22696395.0,telecinco,,76132.0,españa,,1634019956045830.0,españatiktok,,1406357.0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,,Gloveity,6925814448502343682,"10 minutes, meditation, sleep, mindfulness, night(951759)",False,183900,anuncio,1900000000.0,,anuncio antena 3  año 2008#anuncio #antena3 #telecinco #españa #españatiktok #2007 ,10
314,6088178.0,anuncio,,1687872162691073.0,comohacerquetepasencosasbuenas,,1699855424838662.0,marianrojasestapé,,7.251659436510839e+18,reflexiondeldiaone,,274394.0,felicidad,,1673390548887558.0,psicologíaemocional,,1593872008950790.0,saludmental,"Unámonos como comunidad para acabar con los estigmas y asegurarnos de que todxs tengan los recursos y el apoyo que necesitan. En esta página podrás descubrir y aprender sobre temas de #SaludMental de la mano de creadores y organizaciones que ponen a la cabeza el bienestar, ofreciendo recursos esenciales.",38252639.0,cortisol,,1582339.0,depresion,,1658076261762054.0,psicologiayreflexion,,36272353.0,pazinterior,,1620498537565190.0,pazmental,,36272353.0,pazinterior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,,naopapa,7109548208107292673,Piano melody for loved ones(1258931),False,4452,anuncio,1900000000.0,,#anuncio #comohacerquetepasencosasbuenas #marianrojasestapé #Reflexiondeldiaone #felicidad #psicologíaemocional #saludmental #cortisol #depresion #psicologiayreflexion #pazinterior #pazmental #pazinterior ,416
